updatetime,vehiclecount,totalspaces,garagecode,streamtime,switch
1650,200.0,130.0,5,1622,0
1650,24.0,400.0,6,1622,0
1650,1.0,210.0,7,1622,0
1650,54.0,700.0,8,1622,0
1680,51.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,140.0,1240.0,3,1622,0
1680,69.0,953.0,4,1622,0
1680,201.0,130.0,5,1622,0
1680,24.0,400.0,6,1622,0
1680,1.0,210.0,7,1622,0
1680,56.0,700.0,8,1622,0
1650,49.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,147.0,1240.0,3,1622,0
1650,77.0,953.0,4,1622,0
1650,202.0,130.0,5,1622,0
1650,27.0,400.0,6,1622,0
1650,2.0,210.0,7,1622,0
1650,58.0,700.0,8,1622,0
1680,44.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,166.0,1240.0,3,1622,0
1680,86.0,953.0,4,1622,0
1680,201.0,130.0,5,1622,0
1680,28.0,400.0,6,1622,0
1680,6.0,210.0,7,1622,0
1680,60.0,700.0,8,1622,0
1650,45.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,188.0,1240.0,3,1622,0
1650,107.0,953.0,4,1622,0
1650,197.0,130.0,5,1622,0
1650,36.0,400.0,6,1622,0
1650,7.0,210.0,7,1622,0
1650,70.0,700.0,8,1622,0
1680,37.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,286.0,1240.0,3,1622,1
1680,140.0,953.0,4,1622,0
1680,196.0,130.0,5,1622,0
1680,50.0,400.0,6,1622,0
1680,17.0,210.0,7,1622,0
1680,91.0,700.0,8,1622,0
1650,29.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,487.0,1240.0,3,1622,1
1650,221.0,953.0,4,1622,1
1650,196.0,130.0,5,1622,0
1650,83.0,400.0,6,1622,1
1650,42.0,210.0,7,1622,0
1650,150.0,700.0,8,1622,1
1680,36.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,693.0,1240.0,3,1622,1
1680,322.0,953.0,4,1622,1
1680,213.0,130.0,5,1622,0
1680,112.0,400.0,6,1622,1
1680,68.0,210.0,7,1622,1
1680,214.0,700.0,8,1622,1
1650,34.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,804.0,1240.0,3,1622,1
1650,381.0,953.0,4,1622,1
1650,77.0,130.0,5,1622,1
1650,130.0,400.0,6,1622,1
1650,78.0,210.0,7,1622,1
1650,267.0,700.0,8,1622,1
1680,33.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,847.0,1240.0,3,1622,1
1680,437.0,953.0,4,1622,1
1680,91.0,130.0,5,1622,1
1680,161.0,400.0,6,1622,1
1680,84.0,210.0,7,1622,1
1680,342.0,700.0,8,1622,1
1650,34.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,855.0,1240.0,3,1622,1
1650,496.0,953.0,4,1622,1
1650,104.0,130.0,5,1622,1
1650,190.0,400.0,6,1622,1
1650,82.0,210.0,7,1622,1
1650,421.0,700.0,8,1622,1
1680,35.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,855.0,1240.0,3,1622,1
1680,551.0,953.0,4,1622,1
1680,128.0,130.0,5,1622,1
1680,222.0,400.0,6,1622,1
1680,87.0,210.0,7,1622,1
1680,477.0,700.0,8,1622,1
1650,34.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,867.0,1240.0,3,1622,1
1650,611.0,953.0,4,1622,1
1650,137.0,130.0,5,1622,0
1650,242.0,400.0,6,1622,1
1650,86.0,210.0,7,1622,1
1650,506.0,700.0,8,1622,1
1680,29.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,884.0,1240.0,3,1622,1
1680,634.0,953.0,4,1622,1
1680,135.0,130.0,5,1622,0
1680,252.0,400.0,6,1622,1
1680,84.0,210.0,7,1622,1
1680,501.0,700.0,8,1622,1
1650,32.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,887.0,1240.0,3,1622,1
1650,628.0,953.0,4,1622,1
1650,121.0,130.0,5,1622,1
1650,246.0,400.0,6,1622,1
1650,80.0,210.0,7,1622,1
1650,508.0,700.0,8,1622,1
1680,34.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,888.0,1240.0,3,1622,1
1680,636.0,953.0,4,1622,1
1680,130.0,130.0,5,1622,0
1680,262.0,400.0,6,1622,1
1680,81.0,210.0,7,1622,1
1680,503.0,700.0,8,1622,1
1650,41.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,869.0,1240.0,3,1622,1
1650,641.0,953.0,4,1622,1
1650,133.0,130.0,5,1622,0
1650,262.0,400.0,6,1622,1
1650,81.0,210.0,7,1622,1
1650,520.0,700.0,8,1622,1
1680,36.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,883.0,1240.0,3,1622,1
1680,639.0,953.0,4,1622,1
1680,142.0,130.0,5,1622,0
1680,239.0,400.0,6,1622,1
1680,82.0,210.0,7,1622,1
1680,507.0,700.0,8,1622,1
1650,37.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,856.0,1240.0,3,1622,1
1650,610.0,953.0,4,1622,1
1650,143.0,130.0,5,1622,0
1650,216.0,400.0,6,1622,1
1650,72.0,210.0,7,1622,1
1650,476.0,700.0,8,1622,1
1680,31.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,827.0,1240.0,3,1622,1
1680,579.0,953.0,4,1622,1
1680,138.0,130.0,5,1622,0
1680,195.0,400.0,6,1622,1
1680,62.0,210.0,7,1622,1
1680,445.0,700.0,8,1622,1
1650,24.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,770.0,1240.0,3,1622,1
1650,546.0,953.0,4,1622,1
1650,133.0,130.0,5,1622,0
1650,186.0,400.0,6,1622,1
1650,47.0,210.0,7,1622,1
1650,386.0,700.0,8,1622,1
1680,15.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,667.0,1240.0,3,1622,1
1680,498.0,953.0,4,1622,1
1680,120.0,130.0,5,1622,1
1680,172.0,400.0,6,1622,1
1680,34.0,210.0,7,1622,0
1680,341.0,700.0,8,1622,1
1650,14.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,505.0,1240.0,3,1622,1
1650,420.0,953.0,4,1622,1
1650,115.0,130.0,5,1622,1
1650,153.0,400.0,6,1622,1
1650,16.0,210.0,7,1622,0
1650,300.0,700.0,8,1622,1
1680,21.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,388.0,1240.0,3,1622,1
1680,372.0,953.0,4,1622,1
1680,99.0,130.0,5,1622,1
1680,123.0,400.0,6,1622,1
1680,17.0,210.0,7,1622,0
1680,270.0,700.0,8,1622,1
1650,16.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,332.0,1240.0,3,1622,1
1650,372.0,953.0,4,1622,1
1650,116.0,130.0,5,1622,1
1650,105.0,400.0,6,1622,1
1650,13.0,210.0,7,1622,0
1650,258.0,700.0,8,1622,1
1680,19.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,317.0,1240.0,3,1622,1
1680,328.0,953.0,4,1622,1
1680,122.0,130.0,5,1622,1
1680,94.0,400.0,6,1622,1
1680,9.0,210.0,7,1622,0
1680,197.0,700.0,8,1622,1
1650,23.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,292.0,1240.0,3,1622,1
1650,309.0,953.0,4,1622,1
1650,114.0,130.0,5,1622,1
1650,82.0,400.0,6,1622,1
1650,6.0,210.0,7,1622,0
1650,151.0,700.0,8,1622,1
1680,26.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,277.0,1240.0,3,1622,1
1680,303.0,953.0,4,1622,1
1680,115.0,130.0,5,1622,1
1680,72.0,400.0,6,1622,0
1680,3.0,210.0,7,1622,0
1680,123.0,700.0,8,1622,0
1650,30.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,273.0,1240.0,3,1622,1
1650,272.0,953.0,4,1622,1
1650,122.0,130.0,5,1622,1
1650,71.0,400.0,6,1622,0
1650,4.0,210.0,7,1622,0
1650,106.0,700.0,8,1622,0
1680,35.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,277.0,1240.0,3,1622,1
1680,252.0,953.0,4,1622,1
1680,125.0,130.0,5,1622,1
1680,64.0,400.0,6,1622,0
1680,5.0,210.0,7,1622,0
1680,97.0,700.0,8,1622,0
1650,34.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,254.0,1240.0,3,1622,1
1650,227.0,953.0,4,1622,1
1650,124.0,130.0,5,1622,1
1650,56.0,400.0,6,1622,0
1650,3.0,210.0,7,1622,0
1650,81.0,700.0,8,1622,0
1680,38.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,232.0,1240.0,3,1622,0
1680,222.0,953.0,4,1622,1
1680,127.0,130.0,5,1622,1
1680,49.0,400.0,6,1622,0
1680,2.0,210.0,7,1622,0
1680,77.0,700.0,8,1622,0
1650,37.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,215.0,1240.0,3,1622,0
1650,224.0,953.0,4,1622,1
1650,119.0,130.0,5,1622,1
1650,41.0,400.0,6,1622,0
1650,1.0,210.0,7,1622,0
1650,69.0,700.0,8,1622,0
1680,37.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,195.0,1240.0,3,1622,0
1680,172.0,953.0,4,1622,0
1680,104.0,130.0,5,1622,1
1680,34.0,400.0,6,1622,0
1680,1.0,210.0,7,1622,0
1680,66.0,700.0,8,1622,0
1650,36.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,192.0,1240.0,3,1622,0
1650,151.0,953.0,4,1622,0
1650,93.0,130.0,5,1622,1
1650,31.0,400.0,6,1622,0
1650,1.0,210.0,7,1622,0
1650,54.0,700.0,8,1622,0
1680,37.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,187.0,1240.0,3,1622,0
1680,136.0,953.0,4,1622,0
1680,87.0,130.0,5,1622,1
1680,30.0,400.0,6,1622,0
1680,1.0,210.0,7,1622,0
1680,54.0,700.0,8,1622,0
1650,39.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,192.0,1240.0,3,1622,0
1650,127.0,953.0,4,1622,0
1650,77.0,130.0,5,1622,1
1650,29.0,400.0,6,1622,0
1650,3.0,210.0,7,1622,0
1650,51.0,700.0,8,1622,0
1680,42.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,193.0,1240.0,3,1622,0
1680,89.0,953.0,4,1622,0
1680,78.0,130.0,5,1622,1
1680,29.0,400.0,6,1622,0
1680,2.0,210.0,7,1622,0
1680,50.0,700.0,8,1622,0
1650,41.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,191.0,1240.0,3,1622,0
1650,72.0,953.0,4,1622,0
1650,78.0,130.0,5,1622,1
1650,29.0,400.0,6,1622,0
1650,2.0,210.0,7,1622,0
1650,50.0,700.0,8,1622,0
1680,42.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,191.0,1240.0,3,1622,0
1680,72.0,953.0,4,1622,0
1680,77.0,130.0,5,1622,1
1680,29.0,400.0,6,1622,0
1680,1.0,210.0,7,1622,0
1680,50.0,700.0,8,1622,0
1650,43.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,190.0,1240.0,3,1622,0
1650,72.0,953.0,4,1622,0
1650,77.0,130.0,5,1622,1
1650,29.0,400.0,6,1622,0
1650,1.0,210.0,7,1622,0
1650,50.0,700.0,8,1622,0
1680,44.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,190.0,1240.0,3,1622,0
1680,72.0,953.0,4,1622,0
1680,78.0,130.0,5,1622,1
1680,28.0,400.0,6,1622,0
1680,1.0,210.0,7,1622,0
1680,51.0,700.0,8,1622,0
1650,44.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,190.0,1240.0,3,1622,0
1650,71.0,953.0,4,1622,0
1650,78.0,130.0,5,1622,1
1650,28.0,400.0,6,1622,0
1650,1.0,210.0,7,1622,0
1650,51.0,700.0,8,1622,0
1680,45.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,190.0,1240.0,3,1622,0
1680,71.0,953.0,4,1622,0
1680,77.0,130.0,5,1622,1
1680,28.0,400.0,6,1622,0
1680,1.0,210.0,7,1622,0
1680,52.0,700.0,8,1622,0
1650,45.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,190.0,1240.0,3,1622,0
1650,71.0,953.0,4,1622,0
1650,77.0,130.0,5,1622,1
1650,28.0,400.0,6,1622,0
1650,1.0,210.0,7,1622,0
1650,53.0,700.0,8,1622,0
1680,45.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,190.0,1240.0,3,1622,0
1680,71.0,953.0,4,1622,0
1680,78.0,130.0,5,1622,1
1680,28.0,400.0,6,1622,0
1680,1.0,210.0,7,1622,0
1680,53.0,700.0,8,1622,0
1650,45.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,190.0,1240.0,3,1622,0
1650,71.0,953.0,4,1622,0
1650,76.0,130.0,5,1622,1
1650,28.0,400.0,6,1622,0
1650,1.0,210.0,7,1622,0
1650,53.0,700.0,8,1622,0
1680,45.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,189.0,1240.0,3,1622,0
1680,71.0,953.0,4,1622,0
1680,77.0,130.0,5,1622,1
1680,28.0,400.0,6,1622,0
1680,1.0,210.0,7,1622,0
1680,53.0,700.0,8,1622,0
1650,45.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,190.0,1240.0,3,1622,0
1650,71.0,953.0,4,1622,0
1650,76.0,130.0,5,1622,1
1650,28.0,400.0,6,1622,0
1650,1.0,210.0,7,1622,0
1650,54.0,700.0,8,1622,0
1680,45.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,198.0,1240.0,3,1622,0
1680,77.0,953.0,4,1622,0
1680,75.0,130.0,5,1622,1
1680,28.0,400.0,6,1622,0
1680,1.0,210.0,7,1622,0
1680,54.0,700.0,8,1622,0
1650,41.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,242.0,1240.0,3,1622,0
1650,85.0,953.0,4,1622,0
1650,79.0,130.0,5,1622,1
1650,28.0,400.0,6,1622,0
1650,3.0,210.0,7,1622,0
1650,55.0,700.0,8,1622,0
1680,35.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,266.0,1240.0,3,1622,1
1680,93.0,953.0,4,1622,0
1680,89.0,130.0,5,1622,1
1680,28.0,400.0,6,1622,0
1680,7.0,210.0,7,1622,0
1680,55.0,700.0,8,1622,0
1650,43.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,298.0,1240.0,3,1622,1
1650,46.0,953.0,4,1622,0
1650,88.0,130.0,5,1622,1
1650,28.0,400.0,6,1622,0
1650,9.0,210.0,7,1622,0
1650,62.0,700.0,8,1622,0
1680,30.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,384.0,1240.0,3,1622,1
1680,74.0,953.0,4,1622,0
1680,83.0,130.0,5,1622,1
1680,42.0,400.0,6,1622,0
1680,17.0,210.0,7,1622,0
1680,86.0,700.0,8,1622,0
1650,29.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,554.0,1240.0,3,1622,1
1650,159.0,953.0,4,1622,0
1650,82.0,130.0,5,1622,1
1650,75.0,400.0,6,1622,0
1650,45.0,210.0,7,1622,1
1650,152.0,700.0,8,1622,1
1680,41.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,839.0,1240.0,3,1622,1
1680,207.0,953.0,4,1622,1
1680,103.0,130.0,5,1622,1
1680,114.0,400.0,6,1622,1
1680,61.0,210.0,7,1622,1
1680,203.0,700.0,8,1622,1
1650,40.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,1064.0,1240.0,3,1622,1
1650,278.0,953.0,4,1622,1
1650,118.0,130.0,5,1622,1
1650,157.0,400.0,6,1622,1
1650,68.0,210.0,7,1622,1
1650,297.0,700.0,8,1622,1
1680,43.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,1083.0,1240.0,3,1622,1
1680,328.0,953.0,4,1622,1
1680,122.0,130.0,5,1622,1
1680,177.0,400.0,6,1622,1
1680,75.0,210.0,7,1622,1
1680,375.0,700.0,8,1622,1
1650,50.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,1069.0,1240.0,3,1622,1
1650,377.0,953.0,4,1622,1
1650,138.0,130.0,5,1622,0
1650,233.0,400.0,6,1622,1
1650,74.0,210.0,7,1622,1
1650,441.0,700.0,8,1622,1
1680,45.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,1058.0,1240.0,3,1622,1
1680,404.0,953.0,4,1622,1
1680,150.0,130.0,5,1622,0
1680,259.0,400.0,6,1622,1
1680,80.0,210.0,7,1622,1
1680,479.0,700.0,8,1622,1
1650,45.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,1000.0,1240.0,3,1622,1
1650,432.0,953.0,4,1622,1
1650,150.0,130.0,5,1622,0
1650,267.0,400.0,6,1622,1
1650,80.0,210.0,7,1622,1
1650,500.0,700.0,8,1622,1
1680,40.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,1012.0,1240.0,3,1622,1
1680,446.0,953.0,4,1622,1
1680,139.0,130.0,5,1622,0
1680,269.0,400.0,6,1622,1
1680,75.0,210.0,7,1622,1
1680,491.0,700.0,8,1622,1
1650,39.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,1030.0,1240.0,3,1622,1
1650,466.0,953.0,4,1622,1
1650,133.0,130.0,5,1622,0
1650,275.0,400.0,6,1622,1
1650,76.0,210.0,7,1622,1
1650,500.0,700.0,8,1622,1
1680,37.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,1046.0,1240.0,3,1622,1
1680,494.0,953.0,4,1622,1
1680,142.0,130.0,5,1622,0
1680,279.0,400.0,6,1622,1
1680,77.0,210.0,7,1622,1
1680,526.0,700.0,8,1622,1
1650,38.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,1039.0,1240.0,3,1622,1
1650,505.0,953.0,4,1622,1
1650,142.0,130.0,5,1622,0
1650,265.0,400.0,6,1622,1
1650,83.0,210.0,7,1622,1
1650,541.0,700.0,8,1622,1
1680,33.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,1029.0,1240.0,3,1622,1
1680,503.0,953.0,4,1622,1
1680,150.0,130.0,5,1622,0
1680,267.0,400.0,6,1622,1
1680,79.0,210.0,7,1622,1
1680,538.0,700.0,8,1622,1
1650,34.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,1022.0,1240.0,3,1622,1
1650,486.0,953.0,4,1622,1
1650,148.0,130.0,5,1622,0
1650,250.0,400.0,6,1622,1
1650,70.0,210.0,7,1622,1
1650,501.0,700.0,8,1622,1
1680,28.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,981.0,1240.0,3,1622,1
1680,444.0,953.0,4,1622,1
1680,144.0,130.0,5,1622,0
1680,233.0,400.0,6,1622,1
1680,57.0,210.0,7,1622,1
1680,460.0,700.0,8,1622,1
1650,27.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,908.0,1240.0,3,1622,1
1650,411.0,953.0,4,1622,1
1650,129.0,130.0,5,1622,1
1650,224.0,400.0,6,1622,1
1650,40.0,210.0,7,1622,0
1650,415.0,700.0,8,1622,1
1680,24.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,821.0,1240.0,3,1622,1
1680,388.0,953.0,4,1622,1
1680,124.0,130.0,5,1622,1
1680,194.0,400.0,6,1622,1
1680,28.0,210.0,7,1622,0
1680,365.0,700.0,8,1622,1
1650,21.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,647.0,1240.0,3,1622,1
1650,361.0,953.0,4,1622,1
1650,106.0,130.0,5,1622,1
1650,159.0,400.0,6,1622,1
1650,18.0,210.0,7,1622,0
1650,310.0,700.0,8,1622,1
1680,16.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,502.0,1240.0,3,1622,1
1680,365.0,953.0,4,1622,1
1680,118.0,130.0,5,1622,1
1680,148.0,400.0,6,1622,1
1680,16.0,210.0,7,1622,0
1680,259.0,700.0,8,1622,1
1650,15.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,440.0,1240.0,3,1622,1
1650,352.0,953.0,4,1622,1
1650,134.0,130.0,5,1622,0
1650,135.0,400.0,6,1622,1
1650,11.0,210.0,7,1622,0
1650,242.0,700.0,8,1622,1
1680,18.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,362.0,1240.0,3,1622,1
1680,327.0,953.0,4,1622,1
1680,147.0,130.0,5,1622,0
1680,120.0,400.0,6,1622,1
1680,12.0,210.0,7,1622,0
1680,177.0,700.0,8,1622,1
1650,16.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,330.0,1240.0,3,1622,1
1650,300.0,953.0,4,1622,1
1650,146.0,130.0,5,1622,0
1650,114.0,400.0,6,1622,1
1650,9.0,210.0,7,1622,0
1650,151.0,700.0,8,1622,1
1680,26.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,304.0,1240.0,3,1622,1
1680,295.0,953.0,4,1622,1
1680,152.0,130.0,5,1622,0
1680,112.0,400.0,6,1622,1
1680,12.0,210.0,7,1622,0
1680,140.0,700.0,8,1622,0
1650,30.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,278.0,1240.0,3,1622,1
1650,276.0,953.0,4,1622,1
1650,159.0,130.0,5,1622,0
1650,111.0,400.0,6,1622,1
1650,19.0,210.0,7,1622,0
1650,134.0,700.0,8,1622,0
1680,39.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,277.0,1240.0,3,1622,1
1680,289.0,953.0,4,1622,1
1680,152.0,130.0,5,1622,0
1680,102.0,400.0,6,1622,1
1680,18.0,210.0,7,1622,0
1680,125.0,700.0,8,1622,0
1650,44.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,266.0,1240.0,3,1622,1
1650,252.0,953.0,4,1622,1
1650,144.0,130.0,5,1622,0
1650,86.0,400.0,6,1622,1
1650,17.0,210.0,7,1622,0
1650,101.0,700.0,8,1622,0
1680,43.0,65.0,1,1622,1
1680,512.0,512.0,2,1622,0
1680,255.0,1240.0,3,1622,1
1680,236.0,953.0,4,1622,1
1680,145.0,130.0,5,1622,0
1680,67.0,400.0,6,1622,0
1680,17.0,210.0,7,1622,0
1680,87.0,700.0,8,1622,0
1650,45.0,65.0,1,1622,1
1650,512.0,512.0,2,1622,0
1650,224.0,1240.0,3,1622,0
1650,193.0,953.0,4,1622,1
1650,126.0,130.0,5,1622,1
1650,51.0,400.0,6,1622,0
1650,14.0,210.0,7,1622,0
1650,81.0,700.0,8,1622,0
1681,42.0,65.0,1,1623,1
1681,512.0,512.0,2,1623,0
1681,202.0,1240.0,3,1623,0
1681,148.0,953.0,4,1623,0
1681,110.0,130.0,5,1623,1
1681,40.0,400.0,6,1623,0
1681,12.0,210.0,7,1623,0
1681,64.0,700.0,8,1623,0
1651,43.0,65.0,1,1623,1
1651,512.0,512.0,2,1623,0
1651,194.0,1240.0,3,1623,0
1651,133.0,953.0,4,1623,0
1651,103.0,130.0,5,1623,1
1651,32.0,400.0,6,1623,0
1651,8.0,210.0,7,1623,0
1651,55.0,700.0,8,1623,0
1681,48.0,65.0,1,1623,1
1681,512.0,512.0,2,1623,0
1681,193.0,1240.0,3,1623,0
1681,79.0,953.0,4,1623,0
1681,95.0,130.0,5,1623,1
1681,25.0,400.0,6,1623,0
1681,5.0,210.0,7,1623,0
1681,56.0,700.0,8,1623,0
1651,49.0,65.0,1,1623,1
1651,512.0,512.0,2,1623,0
1651,190.0,1240.0,3,1623,0
1651,46.0,953.0,4,1623,0
1651,93.0,130.0,5,1623,1
1651,25.0,400.0,6,1623,0
1651,3.0,210.0,7,1623,0
1651,55.0,700.0,8,1623,0
1681,51.0,65.0,1,1623,1
1681,512.0,512.0,2,1623,0
1681,189.0,1240.0,3,1623,0
1681,34.0,953.0,4,1623,0
1681,89.0,130.0,5,1623,1
1681,25.0,400.0,6,1623,0
1681,3.0,210.0,7,1623,0
1681,51.0,700.0,8,1623,0
1651,52.0,65.0,1,1623,1
1651,512.0,512.0,2,1623,0
1651,187.0,1240.0,3,1623,0
1651,21.0,953.0,4,1623,0
1651,89.0,130.0,5,1623,1
1651,25.0,400.0,6,1623,0
1651,3.0,210.0,7,1623,0
1651,51.0,700.0,8,1623,0
1681,52.0,65.0,1,1623,1
1681,512.0,512.0,2,1623,0
1681,188.0,1240.0,3,1623,0
1681,21.0,953.0,4,1623,0
1681,88.0,130.0,5,1623,1
1681,25.0,400.0,6,1623,0
1681,3.0,210.0,7,1623,0
1681,51.0,700.0,8,1623,0
1651,51.0,65.0,1,1623,1
1651,512.0,512.0,2,1623,0
1651,188.0,1240.0,3,1623,0
1651,21.0,953.0,4,1623,0
1651,88.0,130.0,5,1623,1
1651,25.0,400.0,6,1623,0
1651,3.0,210.0,7,1623,0
1651,51.0,700.0,8,1623,0
1681,51.0,65.0,1,1623,1
1681,512.0,512.0,2,1623,0
1681,131.0,1240.0,3,1623,0
1681,20.0,953.0,4,1623,0
1681,88.0,130.0,5,1623,1
1681,25.0,400.0,6,1623,0
1681,3.0,210.0,7,1623,0
1681,52.0,700.0,8,1623,0
1651,51.0,65.0,1,1623,1
1651,512.0,512.0,2,1623,0
1651,131.0,1240.0,3,1623,0
1651,21.0,953.0,4,1623,0
1651,89.0,130.0,5,1623,1
1651,25.0,400.0,6,1623,0
1651,3.0,210.0,7,1623,0
1651,53.0,700.0,8,1623,0
1681,51.0,65.0,1,1623,1
1681,512.0,512.0,2,1623,0
1681,131.0,1240.0,3,1623,0
1681,21.0,953.0,4,1623,0
1681,90.0,130.0,5,1623,1
1681,25.0,400.0,6,1623,0
1681,3.0,210.0,7,1623,0
1681,53.0,700.0,8,1623,0
1651,51.0,65.0,1,1623,1
1651,512.0,512.0,2,1623,0
1651,131.0,1240.0,3,1623,0
1651,21.0,953.0,4,1623,0
1651,89.0,130.0,5,1623,1
1651,25.0,400.0,6,1623,0
1651,3.0,210.0,7,1623,0
1651,54.0,700.0,8,1623,0
1681,51.0,65.0,1,1623,1
1681,512.0,512.0,2,1623,0
1681,130.0,1240.0,3,1623,0
1681,21.0,953.0,4,1623,0
1681,89.0,130.0,5,1623,1
1681,25.0,400.0,6,1623,0
1681,3.0,210.0,7,1623,0
1681,54.0,700.0,8,1623,0
1651,51.0,65.0,1,1623,1
1651,512.0,512.0,2,1623,0
1651,131.0,1240.0,3,1623,0
1651,22.0,953.0,4,1623,0
1651,88.0,130.0,5,1623,1
1651,25.0,400.0,6,1623,0
1651,3.0,210.0,7,1623,0
1651,53.0,700.0,8,1623,0
1681,51.0,65.0,1,1623,1
1681,512.0,512.0,2,1623,0
1681,131.0,1240.0,3,1623,0
1681,22.0,953.0,4,1623,0
1681,89.0,130.0,5,1623,1
1681,25.0,400.0,6,1623,0
1681,3.0,210.0,7,1623,0
1681,53.0,700.0,8,1623,0
1651,51.0,65.0,1,1623,1
1651,512.0,512.0,2,1623,0
1651,131.0,1240.0,3,1623,0
1651,22.0,953.0,4,1623,0
1651,88.0,130.0,5,1623,1
1651,25.0,400.0,6,1623,0
